model,forecast_target,rolling_step,horizon_step,target_index,target_date,predicted_value,locked
naive_last,relative_return,6,3,92,2024-11-15T00:00:00,0.0,True
naive_last,relative_return,6,4,93,2024-11-18T00:00:00,0.0,True
naive_last,relative_return,6,5,94,2024-11-19T00:00:00,0.0,True
naive_last,relative_return,7,1,95,2024-11-20T00:00:00,0.0,True
naive_last,relative_return,7,2,96,2024-11-21T00:00:00,0.0,True
naive_last,relative_return,7,3,97,2024-11-22T00:00:00,0.0,True
naive_last,relative_return,7,4,98,2024-11-25T00:00:00,0.0,True
naive_last,relative_return,7,5,99,2024-11-26T00:00:00,0.0,True
naive_last,relative_return,8,1,100,2024-11-27T00:00:00,0.0,True
naive_last,relative_return,8,2,101,2024-11-29T00:00:00,0.0,True
naive_last,relative_return,8,3,102,2024-12-02T00:00:00,0.0,True
naive_last,relative_return,8,4,103,2024-12-03T00:00:00,0.0,True
naive_last,relative_return,8,5,104,2024-12-04T00:00:00,0.0,True
naive_last,relative_return,9,1,105,2024-12-05T00:00:00,0.0,True
naive_last,relative_return,9,2,106,2024-12-06T00:00:00,0.0,True
naive_last,relative_return,9,3,107,2024-12-09T00:00:00,0.0,True
naive_last,relative_return,9,4,108,2024-12-10T00:00:00,0.0,True
naive_last,relative_return,9,5,109,2024-12-11T00:00:00,0.0,True
naive_last,relative_return,10,1,110,2024-12-12T00:00:00,0.0,True
naive_last,relative_return,10,2,111,2024-12-13T00:00:00,0.0,True
naive_last,relative_return,10,3,112,2024-12-16T00:00:00,0.0,True
naive_last,relative_return,10,4,113,2024-12-17T00:00:00,0.0,True
naive_last,relative_return,10,5,114,2024-12-18T00:00:00,0.0,True
naive_last,relative_return,11,1,115,2024-12-19T00:00:00,0.0,True
naive_last,relative_return,11,2,116,2024-12-20T00:00:00,0.0,True
naive_last,relative_return,11,3,117,2024-12-23T00:00:00,0.0,True
naive_last,relative_return,11,4,118,2024-12-24T00:00:00,0.0,True
naive_last,relative_return,11,5,119,2024-12-26T00:00:00,0.0,True
mean_context,relative_return,0,1,60,2024-10-02T00:00:00,0.000493864412419498,True
mean_context,relative_return,0,2,61,2024-10-03T00:00:00,0.0009879728313535452,True
mean_context,relative_return,0,3,62,2024-10-04T00:00:00,0.0014823251403868198,True
mean_context,relative_return,0,4,63,2024-10-07T00:00:00,0.0019769216887652874,True
mean_context,relative_return,0,5,64,2024-10-08T00:00:00,0.002471762476488948,True
mean_context,relative_return,1,1,65,2024-10-09T00:00:00,-7.083256059559062e-05,True
mean_context,relative_return,1,2,66,2024-10-10T00:00:00,-0.00014166010078042746,True
mean_context,relative_return,1,3,67,2024-10-11T00:00:00,-0.00021248262783046812,True
mean_context,relative_return,1,4,68,2024-10-14T00:00:00,-0.0002833001490216702,True
mean_context,relative_return,1,5,69,2024-10-15T00:00:00,-0.0003541126206982881,True
mean_context,relative_return,2,1,70,2024-10-16T00:00:00,-0.0011830955045297742,True
mean_context,relative_return,2,2,71,2024-10-17T00:00:00,-0.0023647912312299013,True
mean_context,relative_return,2,3,72,2024-10-18T00:00:00,-0.0035450889263302088,True
mean_context,relative_return,2,4,73,2024-10-21T00:00:00,-0.004723990336060524,True
mean_context,relative_return,2,5,74,2024-10-22T00:00:00,-0.005901496857404709,True
mean_context,relative_return,3,1,75,2024-10-23T00:00:00,0.00022901648480910808,True
mean_context,relative_return,3,2,76,2024-10-24T00:00:00,0.0004580854147206992,True
mean_context,relative_return,3,3,77,2024-10-25T00:00:00,0.0006872068042866886,True
mean_context,relative_return,3,4,78,2024-10-28T00:00:00,0.0009163806680589914,True
mean_context,relative_return,3,5,79,2024-10-29T00:00:00,0.0011456070933490992,True
mean_context,relative_return,4,1,80,2024-10-30T00:00:00,0.005238344427198172,True
mean_context,relative_return,4,2,81,2024-10-31T00:00:00,0.010504128411412239,True
mean_context,relative_return,4,3,82,2024-11-01T00:00:00,0.01579749770462513,True
mean_context,relative_return,4,4,83,2024-11-04T00:00:00,0.021118594333529472,True
mean_context,relative_return,4,5,84,2024-11-05T00:00:00,0.026467565447092056,True
mean_context,relative_return,5,1,85,2024-11-06T00:00:00,0.0040769861079752445,True
mean_context,relative_return,5,2,86,2024-11-07T00:00:00,0.008170594461262226,True
mean_context,relative_return,5,3,87,2024-11-08T00:00:00,0.01228089164942503,True
mean_context,relative_return,5,4,88,2024-11-11T00:00:00,0.01640794798731804,True
mean_context,relative_return,5,5,89,2024-11-12T00:00:00,0.020551828667521477,True
mean_context,relative_return,6,1,90,2024-11-13T00:00:00,0.007835131138563156,True
mean_context,relative_return,6,2,91,2024-11-14T00:00:00,0.015731651335954666,True
mean_context,relative_return,6,3,92,2024-11-15T00:00:00,0.02369004115462303,True
mean_context,relative_return,6,4,93,2024-11-18T00:00:00,0.03171078488230705,True
mean_context,relative_return,6,5,94,2024-11-19T00:00:00,0.039794374257326126,True
mean_context,relative_return,7,1,95,2024-11-20T00:00:00,0.009661030024290085,True
mean_context,relative_return,7,2,96,2024-11-21T00:00:00,0.019415395334362984,True
mean_context,relative_return,7,3,97,2024-11-22T00:00:00,0.029263999313116074,True
mean_context,relative_return,7,4,98,2024-11-25T00:00:00,0.03920774906873703,True
mean_context,relative_return,7,5,99,2024-11-26T00:00:00,0.04924756661057472,True
mean_context,relative_return,8,1,100,2024-11-27T00:00:00,0.008465368300676346,True
mean_context,relative_return,8,2,101,2024-11-29T00:00:00,0.017002398148179054,True
mean_context,relative_return,8,3,102,2024-12-02T00:00:00,0.025611698627471924,True
mean_context,relative_return,8,4,103,2024-12-03T00:00:00,0.03429387882351875,True
mean_context,relative_return,8,5,104,2024-12-04T00:00:00,0.04304955527186394,True
mean_context,relative_return,9,1,105,2024-12-05T00:00:00,0.008685165084898472,True
mean_context,relative_return,9,2,106,2024-12-06T00:00:00,0.0174457635730505,True
mean_context,relative_return,9,3,107,2024-12-09T00:00:00,0.026282448321580887,True
mean_context,relative_return,9,4,108,2024-12-10T00:00:00,0.03519587963819504,True
mean_context,relative_return,9,5,109,2024-12-11T00:00:00,0.044186729937791824,True
mean_context,relative_return,10,1,110,2024-12-12T00:00:00,0.011721071787178516,True
mean_context,relative_return,10,2,111,2024-12-13T00:00:00,0.02357952669262886,True
mean_context,relative_return,10,3,112,2024-12-16T00:00:00,0.03557697311043739,True
mean_context,relative_return,10,4,113,2024-12-17T00:00:00,0.047715045511722565,True
mean_context,relative_return,10,5,114,2024-12-18T00:00:00,0.059995390474796295,True
mean_context,relative_return,11,1,115,2024-12-19T00:00:00,0.010281890630722046,True
mean_context,relative_return,11,2,116,2024-12-20T00:00:00,0.020669497549533844,True
mean_context,relative_return,11,3,117,2024-12-23T00:00:00,0.031163910403847694,True
mean_context,relative_return,11,4,118,2024-12-24T00:00:00,0.041766222566366196,True
mean_context,relative_return,11,5,119,2024-12-26T00:00:00,0.05247754976153374,True
drift,relative_return,0,1,60,2024-10-02T00:00:00,-0.0002831204328685999,True
drift,relative_return,0,2,61,2024-10-03T00:00:00,-0.0005662408657371998,True
drift,relative_return,0,3,62,2024-10-04T00:00:00,-0.0008493612986057997,True
drift,relative_return,0,4,63,2024-10-07T00:00:00,-0.0011324817314743996,True
drift,relative_return,0,5,64,2024-10-08T00:00:00,-0.0014156021643429995,True
drift,relative_return,1,1,65,2024-10-09T00:00:00,-0.0008360195206478238,True
drift,relative_return,1,2,66,2024-10-10T00:00:00,-0.0016720390412956476,True
drift,relative_return,1,3,67,2024-10-11T00:00:00,-0.0025080586783587933,True
drift,relative_return,1,4,68,2024-10-14T00:00:00,-0.0033440780825912952,True
drift,relative_return,1,5,69,2024-10-15T00:00:00,-0.004180097486823797,True
drift,relative_return,2,1,70,2024-10-16T00:00:00,-0.002069529378786683,True
drift,relative_return,2,2,71,2024-10-17T00:00:00,-0.004139058757573366,True
drift,relative_return,2,3,72,2024-10-18T00:00:00,-0.006208588369190693,True
drift,relative_return,2,4,73,2024-10-21T00:00:00,-0.008278117515146732,True
drift,relative_return,2,5,74,2024-10-22T00:00:00,-0.010347647592425346,True
drift,relative_return,3,1,75,2024-10-23T00:00:00,-0.0003615798777900636,True
drift,relative_return,3,2,76,2024-10-24T00:00:00,-0.0007231597555801272,True
drift,relative_return,3,3,77,2024-10-25T00:00:00,-0.0010847396915778518,True
drift,relative_return,3,4,78,2024-10-28T00:00:00,-0.0014463195111602545,True
drift,relative_return,3,5,79,2024-10-29T00:00:00,-0.001807899447157979,True
drift,relative_return,4,1,80,2024-10-30T00:00:00,0.003845429513603449,True
drift,relative_return,4,2,81,2024-10-31T00:00:00,0.007690859027206898,True
drift,relative_return,4,3,82,2024-11-01T00:00:00,0.011536289006471634,True
drift,relative_return,4,4,83,2024-11-04T00:00:00,0.015381718054413795,True
drift,relative_return,4,5,84,2024-11-05T00:00:00,0.019227148965001106,True
drift,relative_return,5,1,85,2024-11-06T00:00:00,0.002939677331596613,True
drift,relative_return,5,2,86,2024-11-07T00:00:00,0.005879354663193226,True
drift,relative_return,5,3,87,2024-11-08T00:00:00,0.008819031529128551,True
drift,relative_return,5,4,88,2024-11-11T00:00:00,0.011758709326386452,True
drift,relative_return,5,5,89,2024-11-12T00:00:00,0.014698386192321777,True
drift,relative_return,6,1,90,2024-11-13T00:00:00,0.005541019141674042,True
drift,relative_return,6,2,91,2024-11-14T00:00:00,0.011082038283348083,True
drift,relative_return,6,3,92,2024-11-15T00:00:00,0.016623057425022125,True
drift,relative_return,6,4,93,2024-11-18T00:00:00,0.022164076566696167,True
drift,relative_return,6,5,94,2024-11-19T00:00:00,0.02770509570837021,True
drift,relative_return,7,1,95,2024-11-20T00:00:00,0.006700792815536261,True
drift,relative_return,7,2,96,2024-11-21T00:00:00,0.013401585631072521,True
drift,relative_return,7,3,97,2024-11-22T00:00:00,0.020102379843592644,True
drift,relative_return,7,4,98,2024-11-25T00:00:00,0.026803171262145042,True
drift,relative_return,7,5,99,2024-11-26T00:00:00,0.03350396454334259,True
drift,relative_return,8,1,100,2024-11-27T00:00:00,0.005954227410256863,True
drift,relative_return,8,2,101,2024-11-29T00:00:00,0.011908454820513725,True
drift,relative_return,8,3,102,2024-12-02T00:00:00,0.017862683162093163,True
drift,relative_return,8,4,103,2024-12-03T00:00:00,0.02381690964102745,True
drift,relative_return,8,5,104,2024-12-04T00:00:00,0.029771137982606888,True
drift,relative_return,9,1,105,2024-12-05T00:00:00,0.006146452855318785,True
drift,relative_return,9,2,106,2024-12-06T00:00:00,0.01229290571063757,True
drift,relative_return,9,3,107,2024-12-09T00:00:00,0.018439358100295067,True
drift,relative_return,9,4,108,2024-12-10T00:00:00,0.02458581142127514,True
drift,relative_return,9,5,109,2024-12-11T00:00:00,0.03073226474225521,True
drift,relative_return,10,1,110,2024-12-12T00:00:00,0.00788342859596014,True
drift,relative_return,10,2,111,2024-12-13T00:00:00,0.01576685719192028,True
drift,relative_return,10,3,112,2024-12-16T00:00:00,0.023650286719202995,True
drift,relative_return,10,4,113,2024-12-17T00:00:00,0.03153371438384056,True
drift,relative_return,10,5,114,2024-12-18T00:00:00,0.039417143911123276,True
drift,relative_return,11,1,115,2024-12-19T00:00:00,0.007051460910588503,True
drift,relative_return,11,2,116,2024-12-20T00:00:00,0.014102921821177006,True
drift,relative_return,11,3,117,2024-12-23T00:00:00,0.021154383197426796,True
drift,relative_return,11,4,118,2024-12-24T00:00:00,0.02820584364235401,True
drift,relative_return,11,5,119,2024-12-26T00:00:00,0.035257305949926376,True
